Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Satisfaction_Score,Payment_Delay,Contract_Length,Total_Spending,Days_Since_Last_Activity,Churn_Status
30.0,1,1,0,1430.0,54,16,10,1,2.0,14,0,77220,62,1
65.0,0,1,2,2258.0,49,35,3,2,5.0,21,1,110642,35,0
45.0,1,7,1,5428.0,39,9,4,0,4.0,2,0,211692,51,0
36.0,0,4,0,1482.0,55,77,0,2,3.0,28,1,81510,88,0
33.0,1,0,0,1002.0,25,47,10,1,3.0,2,1,25050,15,0
18.0,0,1,2,1500.0,7,49,8,2,5.0,25,0,10500,87,1
62.0,1,4,1,5396.0,43,71,5,0,4.0,22,1,232028,51,0
34.0,0,0,1,4090.0,36,1,1,0,3.0,20,0,147240,40,0
50.0,0,4,1,4165.0,20,69,6,1,5.0,27,2,83300,79,1
23.0,0,3,0,938.0,33,19,5,0,2.0,21,2,30954,41,0
34.0,1,0,0,939.0,49,45,9,2,3.0,28,2,46011,2,0
53.0,1,6,2,2402.0,19,26,7,1,3.0,5,1,45638,80,1
19.0,1,7,1,4883.0,31,71,10,0,2.0,29,0,151373,71,1
53.0,0,7,0,1035.0,29,39,3,1,5.0,11,2,30015,5,0
46.0,0,2,1,5457.0,30,26,4,2,3.0,29,0,163710,53,1
47.0,0,4,1,4145.0,3,43,6,0,5.0,16,2,12435,73,1
58.0,1,4,2,2088.0,42,79,5,1,5.0,28,2,87696,27,0
25.0,0,4,2,1967.0,32,64,9,2,5.0,30,0,62944,35,1
25.0,0,4,2,2618.0,29,41,5,2,5.0,11,1,75922,11,0
19.0,1,7,1,5241.0,50,3,2,2,4.0,22,2,262050,84,0
42.0,0,6,2,2989.0,30,11,0,1,2.0,23,2,89670,23,1
65.0,0,5,0,1013.0,20,31,10,0,2.0,24,2,20260,78,1
21.0,1,1,0,1152.0,49,35,5,2,2.0,5,1,56448,31,0
27.0,0,2,1,4257.0,44,74,6,2,3.0,19,0,187308,74,1
46.0,1,5,1,3307.0,41,46,1,2,5.0,19,1,135587,61,0
25.0,1,6,1,5885.0,7,11,1,0,3.0,9,0,41195,89,0
38.0,1,1,2,2398.0,46,10,10,2,4.0,6,2,110308,17,0
18.0,0,3,2,2637.0,58,26,2,0,4.0,0,1,152946,62,0
54.0,0,6,0,1106.0,47,35,0,1,4.0,26,0,51982,83,1
42.0,1,0,2,2555.0,57,63,0,0,3.0,5,2,145635,8,0
21.0,0,2,1,3085.0,5,39,6,0,4.0,19,1,15425,4,0
64.0,0,1,2,2544.0,59,56,8,0,2.0,26,2,150096,7,1
33.0,1,3,0,839.0,17,75,1,2,1.0,25,1,14263,66,1
40.0,1,4,1,3697.0,41,79,9,2,2.0,28,2,151577,57,1
40.0,0,0,1,5576.0,59,60,8,0,2.0,3,1,328984,73,1
33.0,1,4,1,4842.0,36,70,9,0,4.0,21,2,174312,22,0
30.0,1,0,0,1383.0,16,6,9,0,3.0,23,0,22128,3,0
27.0,1,4,2,1753.0,60,63,0,0,4.0,10,0,105180,90,0
29.0,0,1,0,844.0,14,72,10,2,4.0,27,1,11816,71,1
42.0,0,4,0,812.0,51,66,9,2,5.0,17,1,41412,14,0
33.0,1,7,1,3426.0,54,42,0,1,4.0,18,0,185004,66,1
56.0,1,4,2,2519.0,9,19,5,0,1.0,15,1,22671,18,0
40.0,0,4,0,1096.0,53,11,6,0,1.0,3,2,58088,25,0
49.0,0,1,0,928.0,30,61,3,1,3.0,1,2,27840,9,0
29.0,0,4,2,1985.0,2,5,4,2,4.0,21,1,3970,5,0
21.0,1,2,0,592.0,9,22,10,1,2.0,15,2,5328,61,1
27.0,1,7,1,5365.0,6,5,9,0,3.0,23,2,32190,59,1
64.0,1,5,2,1686.0,25,51,1,1,5.0,3,0,42150,48,0
49.0,1,3,2,2190.0,56,52,2,2,2.0,1,1,122640,36,0
23.0,0,1,2,2284.0,43,16,10,0,5.0,18,2,124227,89,0
48.0,0,1,1,4616.0,49,47,6,2,3.0,29,0,226184,59,1
18.0,1,7,0,1039.0,4,18,9,0,3.0,22,0,4156,57,1
23.0,1,0,0,507.0,1,51,10,1,5.0,23,0,507,25,1
64.0,1,5,1,5296.0,55,10,7,1,4.0,0,0,291280,71,1
34.0,1,6,2,2391.0,58,10,5,1,1.0,17,0,138678,37,1
42.0,1,3,1,5800.0,26,80,7,0,5.0,28,2,150800,32,0
41.0,1,6,0,1278.0,16,6,10,2,3.0,0,0,20448,18,0
54.0,1,0,1,3201.0,13,64,0,1,1.0,1,0,41613,10,1
37.0,1,7,1,4700.0,7,29,0,1,4.0,25,0,32900,83,1
64.0,0,3,0,1416.0,12,42,9,1,5.0,21,2,16992,34,0
24.0,0,4,2,2046.0,45,15,0,1,3.0,2,2,92070,25,0
59.0,1,2,0,750.0,59,79,5,0,3.0,5,0,44250,52,0
32.0,1,7,2,1648.0,24,71,8,1,5.0,28,2,39552,32,0
22.0,1,2,0,585.0,4,18,2,0,1.0,17,2,2340,56,1
41.0,0,4,1,5956.0,2,62,5,0,5.0,2,0,11912,37,0
54.0,0,2,0,1398.0,37,63,2,2,4.0,22,1,51726,28,0
47.0,0,7,1,5937.0,18,36,0,1,2.0,15,1,106866,40,0
34.0,1,4,0,1146.0,40,57,7,2,5.0,23,0,45840,31,1
29.0,1,6,2,2119.0,48,63,9,0,4.0,19,1,101712,48,1
58.0,1,2,2,2705.0,7,78,10,2,5.0,9,0,18935,73,1
53.0,0,0,2,1829.0,48,56,0,0,1.0,12,2,87792,34,0
62.0,0,6,0,764.0,24,7,2,0,2.0,18,1,18336,11,0
29.0,0,5,0,1309.0,58,13,4,1,2.0,19,1,75922,50,1
53.0,0,1,0,1099.0,28,69,4,0,5.0,27,1,30772,12,0
52.0,1,5,2,2701.0,40,41,6,0,2.0,8,2,108040,62,1
39.0,1,2,0,504.0,47,76,0,2,3.0,21,1,23688,38,0
36.0,1,1,0,914.0,16,67,6,2,2.0,26,0,14624,82,1
43.0,0,7,1,3145.0,13,67,9,2,4.0,22,0,40885,3,0
42.0,1,5,1,5617.0,27,63,10,2,4.0,6,1,151659,89,0
41.0,0,5,2,2020.0,8,37,4,2,3.0,20,2,16160,80,0
41.0,0,6,1,4891.0,44,40,6,2,5.0,13,0,215204,42,0
21.0,0,2,0,1483.0,8,75,0,2,2.0,20,1,11864,57,1
43.0,0,7,1,3815.0,43,44,10,1,2.0,20,0,164045,33,1
48.0,1,3,0,1058.0,48,6,7,2,2.0,11,2,50784,53,1
31.0,1,1,2,2182.0,16,73,9,0,1.0,11,2,34912,70,1
36.0,0,1,2,2052.0,43,53,5,0,3.0,24,2,88236,64,0
41.0,1,2,1,4423.0,25,52,5,0,5.0,20,1,110575,4,0
51.0,0,7,2,1665.0,28,41,0,0,3.0,0,1,46620,52,0
42.0,0,0,1,2284.0,30,30,1,2,2.0,10,2,172980,27,0
41.0,1,3,2,1922.0,35,72,2,1,2.0,12,1,67270,45,0
42.0,0,4,2,2151.0,51,49,5,2,4.0,27,1,109701,64,0
30.0,1,3,0,863.0,25,51,6,0,5.0,5,2,21575,24,0
36.0,0,1,2,2284.0,19,9,10,2,4.0,5,0,42541,40,0
46.0,0,5,2,1803.0,24,63,4,1,5.0,21,2,43272,42,0
62.0,0,6,2,1513.0,26,29,3,0,5.0,20,0,39338,18,0
40.0,1,5,2,2908.0,44,68,2,2,4.0,14,2,127952,35,0
40.0,0,4,2,2327.0,27,52,7,2,3.0,15,0,62829,41,0
20.0,1,3,0,1208.0,32,14,9,2,3.0,25,1,38656,40,0
22.0,1,4,2,2683.0,13,80,0,1,5.0,30,1,34879,54,1
28.0,0,4,2,1507.0,53,25,7,2,4.0,13,0,79871,3,0
53.0,1,7,0,2284.0,27,79,10,0,5.0,12,1,33021,25,0
59.0,1,2,2,2505.0,44,46,7,1,1.0,15,1,110220,82,1
24.0,1,3,1,5903.0,15,49,2,2,5.0,8,0,88545,56,0
32.0,0,5,1,3418.0,57,16,7,0,5.0,22,1,194826,45,0
48.0,0,3,1,4520.0,40,54,6,2,3.0,20,2,180800,53,1
56.0,1,4,2,2698.0,27,80,2,0,1.0,11,1,72846,18,0
33.0,0,2,2,2927.0,12,45,7,1,3.0,28,2,35124,90,1
39.0,1,4,2,2517.0,33,47,5,0,5.0,12,2,83061,9,0
41.0,0,1,1,3675.0,15,13,10,2,4.0,4,1,55125,71,0
25.0,0,7,2,1988.0,37,78,9,0,4.0,3,0,73556,61,0
57.0,1,0,2,2947.0,17,27,0,1,4.0,1,1,50099,68,0
41.0,0,7,1,3672.0,21,7,0,0,1.0,2,0,77112,51,1
32.0,1,4,2,2449.0,31,80,9,1,5.0,26,2,75919,59,1
23.0,0,5,0,1284.0,29,60,5,2,5.0,16,0,37236,85,1
28.0,0,0,2,2693.0,56,39,4,0,4.0,15,2,150808,57,0
38.0,0,7,2,2622.0,18,20,4,2,5.0,18,1,47196,76,0
38.0,0,1,0,1145.0,37,71,9,0,2.0,15,2,42365,8,0
26.0,1,6,0,1015.0,27,21,4,0,1.0,6,2,27405,15,0
52.0,0,0,1,3554.0,49,41,4,0,1.0,9,2,174146,47,0
45.0,0,3,1,2284.0,14,53,3,1,2.0,11,1,60858,24,0
37.0,0,1,0,985.0,5,30,7,1,3.0,7,2,4925,7,0
53.0,0,5,2,2475.0,38,52,6,2,4.0,28,0,94050,44,1
65.0,1,5,2,1862.0,15,49,4,2,2.0,11,2,27930,80,0
32.0,1,0,1,5622.0,42,68,10,0,5.0,8,0,236124,53,0
26.0,0,7,0,2284.0,53,52,10,1,3.0,6,0,56604,42,0
21.0,1,7,2,2144.0,5,75,8,2,4.0,15,1,10720,41,0
47.0,0,5,1,4278.0,4,2,2,1,2.0,20,0,17112,70,1
60.0,1,0,0,1349.0,53,69,8,1,4.0,27,1,71497,26,1
35.0,0,1,1,5178.0,19,73,3,1,1.0,16,2,98382,63,1
40.0,0,3,0,604.0,34,69,2,1,3.0,27,1,20536,3,0
55.0,0,2,2,2568.0,4,59,10,2,3.0,4,2,10272,65,1
26.0,1,5,1,4397.0,17,65,2,1,2.0,20,0,74749,31,1
43.0,1,2,1,5375.0,23,64,5,0,3.0,8,2,123625,56,0
27.0,0,6,0,2284.0,20,47,6,1,5.0,20,2,22320,1,0
19.0,1,4,2,2670.0,58,62,7,0,4.0,25,2,154860,27,0
46.0,0,7,2,2185.0,15,1,10,1,4.0,24,0,32775,3,1
35.0,1,1,0,1071.0,52,34,8,2,4.0,25,1,55692,72,1
36.0,0,0,1,5158.0,54,22,0,1,5.0,13,1,278532,35,0
60.0,0,2,2,2350.0,3,10,10,0,3.0,14,1,7050,90,1
41.0,0,7,2,2747.0,13,4,8,1,1.0,16,1,35711,37,1
65.0,0,4,2,2524.0,7,60,9,1,4.0,20,2,17668,11,0
61.0,1,3,1,4721.0,51,44,1,0,2.0,24,0,240771,4,1
43.0,0,5,2,2632.0,16,66,2,0,3.0,5,2,42112,19,0
25.0,0,2,1,3521.0,14,67,5,1,5.0,14,1,49294,87,0
40.0,0,3,2,1545.0,18,28,9,2,2.0,14,1,27810,4,1
19.0,1,7,2,2658.0,3,55,9,1,3.0,27,0,7974,81,1
45.0,0,4,1,4508.0,19,20,10,2,3.0,15,0,85652,15,0
34.0,0,2,2,2829.0,54,28,2,2,4.0,21,2,152766,86,0
54.0,0,4,1,5849.0,39,44,9,2,1.0,11,0,228111,2,1
45.0,1,0,1,5502.0,10,72,3,1,4.0,2,1,55020,81,0
45.0,0,4,2,2523.0,41,57,0,0,4.0,4,0,103443,77,0
44.0,1,1,1,5133.0,15,40,4,2,2.0,11,2,76995,60,0
51.0,1,3,2,2059.0,58,19,7,1,1.0,11,2,119422,37,1
65.0,0,4,1,4315.0,25,21,1,1,4.0,0,0,107875,30,0
29.0,1,7,1,3818.0,44,49,3,0,2.0,27,2,167992,11,0
30.0,1,5,2,1699.0,27,74,7,2,4.0,7,1,45873,73,0
24.0,1,0,0,1295.0,14,2,8,0,3.0,7,2,18130,13,0
38.0,0,0,0,1487.0,47,35,6,1,2.0,28,1,69889,76,1
53.0,0,1,2,1824.0,3,67,8,2,3.0,1,2,5472,44,0
54.0,1,3,0,1476.0,54,78,10,0,2.0,2,2,79704,36,0
55.0,1,2,2,2202.0,56,25,5,1,5.0,29,1,123312,31,0
43.0,1,3,2,2161.0,43,21,0,0,5.0,12,1,92923,85,0
63.0,0,1,0,1412.0,9,47,4,2,3.0,21,0,12708,86,1
29.0,1,3,1,5868.0,55,16,9,0,5.0,8,1,322740,46,0
57.0,0,6,0,1439.0,14,63,9,1,4.0,19,2,20146,26,0
62.0,1,7,2,2542.0,29,47,7,2,5.0,9,2,73718,35,0
48.0,0,5,0,1238.0,53,58,4,2,1.0,5,0,65614,52,1
37.0,1,0,1,3631.0,48,66,3,0,2.0,0,0,174288,58,1
46.0,0,1,2,2222.0,29,44,7,1,4.0,6,0,64438,50,1
63.0,0,0,0,587.0,8,20,5,0,5.0,8,1,4696,40,0
51.0,1,4,1,3591.0,60,71,10,0,4.0,0,2,215460,33,0
61.0,0,2,0,1378.0,20,36,6,2,3.0,6,0,27560,24,0
42.0,0,5,1,4903.0,6,54,5,1,2.0,15,2,29418,75,1
49.0,0,5,1,2284.0,45,70,7,0,1.0,20,1,264420,51,1
29.0,1,2,1,3026.0,56,38,1,1,5.0,6,0,169456,64,0
30.0,0,7,2,1744.0,53,49,8,2,4.0,12,2,92432,34,0
53.0,1,3,2,1624.0,30,25,1,0,4.0,17,2,48720,5,0
36.0,0,0,2,2284.0,42,32,4,0,2.0,4,1,95970,49,0
39.0,1,3,1,4206.0,13,17,8,1,4.0,13,1,54678,46,0
25.0,1,6,2,2432.0,55,19,8,2,3.0,25,0,133760,26,1
57.0,1,4,1,4531.0,46,46,10,0,5.0,30,1,208426,72,0
20.0,1,0,0,880.0,28,29,6,2,2.0,2,0,24640,77,1
29.0,1,6,2,2637.0,47,5,6,0,3.0,25,1,123939,59,1
28.0,0,0,2,1738.0,59,47,0,0,5.0,9,1,102542,89,0
50.0,0,5,0,1457.0,33,79,9,2,4.0,24,2,48081,15,0
21.0,0,1,1,5367.0,56,68,1,0,3.0,30,2,300552,56,0
49.0,0,3,0,730.0,44,9,8,1,1.0,22,0,32120,21,1
29.0,1,1,0,2284.0,57,13,10,2,4.0,19,1,79629,50,1
65.0,1,6,2,1577.0,59,30,7,1,4.0,8,1,93043,26,0
19.0,1,6,2,2883.0,55,56,5,0,2.0,7,2,158565,81,0
42.0,0,6,2,2279.0,32,13,2,1,4.0,15,2,72928,89,0
48.0,1,2,2,1792.0,59,25,8,1,3.0,16,0,105728,87,1
31.0,0,1,0,1484.0,6,23,10,0,4.0,12,2,8904,6,0
55.0,0,7,1,4277.0,50,52,7,1,5.0,7,2,213850,34,0
61.0,1,5,0,727.0,15,60,8,1,3.0,13,1,10905,22,0
40.0,1,4,0,672.0,40,55,2,2,5.0,30,2,26880,13,0
45.0,1,5,2,1583.0,58,80,6,0,2.0,6,0,91814,38,1
54.0,0,1,0,725.0,4,42,5,1,5.0,17,1,2900,87,1
42.0,0,6,1,2284.0,31,53,8,2,1.0,28,2,143902,85,1
26.0,1,4,0,995.0,55,38,5,0,3.0,22,2,54725,49,0
21.0,0,4,1,3782.0,29,65,5,0,5.0,19,2,109678,33,0
58.0,1,7,0,1111.0,44,77,6,0,4.0,12,1,48884,73,0
42.0,0,3,1,4609.0,56,11,2,1,4.0,17,2,258104,17,0
52.0,0,2,2,2190.0,1,64,3,2,4.0,15,0,2190,63,1
29.0,1,5,0,1352.0,53,17,7,1,5.0,19,0,71656,58,1
49.0,1,5,2,1959.0,37,61,0,2,1.0,14,2,72483,34,0
23.0,1,2,2,1995.0,17,20,8,2,3.0,4,1,33915,87,0
50.0,0,1,2,2217.0,38,17,8,0,3.0,0,0,84246,1,0
30.0,0,7,2,2977.0,46,59,5,2,1.0,29,1,136942,23,1
27.0,0,0,1,4499.0,51,68,3,0,3.0,9,1,229449,57,0
51.0,1,5,2,2585.0,4,7,6,0,2.0,19,0,10340,26,1
43.0,0,5,0,1030.0,54,9,3,1,2.0,12,2,55620,50,1
33.0,0,6,1,4104.0,54,22,9,1,1.0,29,2,221616,8,1
38.0,1,6,1,4297.0,22,66,8,0,3.0,21,2,94534,26,0
38.0,1,0,2,1975.0,30,26,1,2,2.0,15,0,59250,55,1
60.0,0,0,0,1065.0,50,78,7,1,1.0,20,2,53250,18,1
49.0,0,7,1,4430.0,38,62,6,2,3.0,6,1,168340,15,0
41.0,1,2,0,1091.0,28,16,7,0,2.0,21,0,30548,13,1
61.0,0,5,0,1276.0,47,63,1,2,1.0,26,2,59972,29,0
54.0,0,4,2,2894.0,43,64,7,0,2.0,15,0,124442,12,1
40.0,1,2,1,4278.0,15,13,6,0,5.0,17,1,64170,65,0
64.0,1,1,2,2504.0,58,5,8,1,5.0,21,0,145232,5,1
49.0,0,0,2,2139.0,51,18,4,0,2.0,23,2,109089,85,1
42.0,0,6,1,4723.0,52,57,10,2,4.0,1,1,245596,70,0
45.0,1,7,0,598.0,31,39,9,1,2.0,23,2,18538,17,1
42.0,0,2,2,2849.0,1,69,8,0,5.0,27,0,2849,50,1
46.0,1,5,0,1114.0,12,47,2,1,1.0,26,0,13368,48,1
41.0,0,6,1,3402.0,44,59,7,2,4.0,14,2,149688,2,0
47.0,0,0,1,4392.0,30,39,0,0,5.0,10,1,131760,10,0
65.0,0,0,0,1357.0,59,55,3,1,1.0,16,0,80063,68,1
22.0,1,7,0,1418.0,60,46,3,1,2.0,13,2,85080,28,0
50.0,1,3,0,653.0,43,55,1,2,5.0,26,2,28079,18,0
57.0,1,7,2,1701.0,60,69,9,0,2.0,20,2,102060,24,1
55.0,1,2,2,2106.0,3,62,8,2,5.0,28,0,6318,2,1
19.0,0,5,0,1380.0,39,42,1,1,2.0,19,0,53820,68,1
62.0,1,6,2,2058.0,44,5,8,2,1.0,27,0,90552,37,1
51.0,0,7,0,953.0,9,18,2,2,1.0,27,2,8577,42,0
34.0,0,3,2,2630.0,59,72,0,1,5.0,20,0,155170,7,0
63.0,0,5,2,2547.0,5,28,10,0,1.0,4,2,12735,20,1
20.0,0,3,2,2410.0,37,51,7,2,5.0,15,1,89170,3,0
18.0,0,7,1,4438.0,9,26,0,1,2.0,8,2,39942,62,1
30.0,1,5,1,4868.0,5,1,8,2,4.0,3,2,24340,63,0
27.0,1,0,1,4400.0,28,6,10,2,4.0,29,1,123200,52,1
65.0,1,6,1,3685.0,3,74,6,0,4.0,13,1,11055,78,0
20.0,0,5,0,1000.0,49,67,5,1,3.0,2,1,49000,76,0
22.0,1,6,2,1988.0,10,33,2,2,3.0,10,0,19880,24,0
52.0,1,4,1,5885.0,19,40,5,0,5.0,11,2,111815,62,0
59.0,0,1,2,1695.0,35,33,7,0,4.0,21,2,59325,19,0
60.0,0,5,1,5058.0,12,70,10,0,1.0,24,2,60696,3,1
20.0,0,6,0,655.0,20,23,2,0,2.0,23,0,13100,40,1
23.0,0,2,1,5954.0,20,27,4,2,4.0,15,0,119080,13,0
42.0,1,7,0,1058.0,35,28,4,0,2.0,30,1,37030,60,1
63.0,1,5,2,2484.0,37,60,6,2,4.0,28,0,91908,47,1
47.0,1,3,0,589.0,51,38,2,2,3.0,24,1,30039,87,0
46.0,0,1,0,1454.0,15,3,9,0,1.0,18,0,21810,11,1
65.0,1,4,2,1824.0,5,64,9,1,2.0,25,2,9120,72,1
22.0,1,2,1,5430.0,7,16,6,1,5.0,23,1,38010,4,0
53.0,0,4,2,2771.0,48,17,3,1,5.0,3,2,133008,38,0
54.0,0,1,1,4656.0,48,48,9,0,1.0,3,2,223488,29,0
31.0,1,3,2,1543.0,4,56,9,2,4.0,17,0,6172,13,1
63.0,1,2,1,4487.0,18,79,5,1,1.0,4,2,80766,70,1
55.0,1,1,1,3303.0,3,76,3,1,1.0,3,0,9909,33,1
48.0,0,1,1,5631.0,21,62,9,2,2.0,11,2,118251,22,0
34.0,0,6,1,4642.0,7,68,4,1,3.0,0,0,32494,25,0
59.0,0,4,0,1419.0,52,53,10,1,1.0,7,0,73788,59,1
62.0,0,5,0,1319.0,27,18,10,1,2.0,4,1,35613,82,1
20.0,0,0,1,4141.0,27,80,5,1,3.0,6,0,111807,50,0
31.0,0,4,1,3206.0,38,47,0,2,3.0,26,1,121828,29,0
54.0,1,1,1,3220.0,5,60,4,2,2.0,5,0,16100,43,1
21.0,1,5,2,1942.0,56,9,7,2,3.0,25,1,108752,48,1
60.0,0,3,2,2111.0,27,1,8,1,5.0,21,0,56997,16,1
65.0,1,2,2,1717.0,11,55,0,2,2.0,27,1,18887,53,1
26.0,1,5,0,1198.0,60,22,7,2,2.0,16,0,71880,42,1
44.0,1,3,1,4746.0,39,25,5,0,5.0,23,2,185094,24,0
36.0,0,5,2,2378.0,50,66,4,0,2.0,27,2,118900,48,1
56.0,0,4,2,1541.0,40,77,7,1,2.0,11,1,61640,43,1
63.0,1,5,2,2733.0,27,63,0,0,3.0,26,0,73791,9,0
56.0,0,4,1,3070.0,1,7,7,2,3.0,12,0,3070,10,1
24.0,0,2,0,680.0,21,57,10,0,1.0,29,1,14280,27,1
21.0,0,1,1,5710.0,24,48,2,0,2.0,2,1,137040,3,0
45.0,1,2,1,3926.0,17,10,0,0,1.0,20,1,66742,53,1
40.0,0,1,0,959.0,38,54,8,1,4.0,16,2,36442,49,1
59.0,0,7,2,3000.0,7,13,2,0,2.0,15,1,21000,6,0
62.0,1,3,2,2656.0,7,56,6,2,2.0,30,2,18592,32,1
30.0,0,2,0,524.0,30,60,10,0,5.0,27,0,15720,58,1
37.0,0,0,1,3388.0,34,60,6,0,3.0,24,0,115192,57,1
28.0,0,4,0,1220.0,54,45,5,0,5.0,19,2,65880,48,0
65.0,1,4,2,2377.0,48,6,1,2,4.0,12,2,114096,47,0
61.0,1,5,1,3159.0,41,26,1,0,5.0,13,0,129519,52,0
53.0,1,4,1,4191.0,8,22,10,0,4.0,28,0,33528,60,1
27.0,0,6,0,530.0,25,21,10,1,1.0,0,2,13250,31,1
59.0,0,5,0,904.0,26,36,0,1,4.0,3,0,23504,90,0
21.0,0,1,2,2020.0,49,30,2,1,5.0,3,1,98980,69,0
62.0,1,4,1,3015.0,23,22,4,0,1.0,22,1,69345,60,1
55.0,0,0,1,4743.0,43,5,6,2,3.0,0,2,203949,9,0
35.0,0,6,1,3377.0,45,47,2,2,4.0,9,2,151965,73,0
30.0,0,1,0,662.0,48,54,6,0,1.0,13,0,31776,71,1
33.0,0,6,0,795.0,53,20,7,0,5.0,12,2,42135,6,0
45.0,1,7,2,2976.0,59,49,6,2,2.0,10,0,175584,39,1
38.0,1,4,0,1496.0,40,54,0,0,5.0,13,1,59840,38,0
32.0,1,2,2,1577.0,7,50,0,0,3.0,4,1,11039,44,0
48.0,1,1,0,576.0,43,48,1,2,1.0,16,1,24768,61,1
28.0,0,0,2,2021.0,20,29,1,2,1.0,21,0,40420,62,1
59.0,1,1,1,4451.0,13,47,6,2,3.0,21,0,57863,53,1
43.0,0,0,0,1088.0,28,76,1,1,5.0,24,2,30464,57,0
51.0,0,3,0,557.0,23,52,2,0,3.0,15,1,12811,33,0
28.0,1,3,2,2089.0,9,9,6,2,3.0,28,2,18801,83,1
53.0,0,6,2,2978.0,32,44,1,2,4.0,30,1,95296,5,0
42.0,1,1,1,4109.0,55,76,7,0,3.0,14,1,225995,65,0
20.0,0,6,0,645.0,27,50,1,0,5.0,28,1,17415,42,0
37.0,1,5,2,1632.0,30,50,4,1,2.0,14,1,48960,84,1
25.0,0,3,1,2284.0,49,12,4,2,3.0,11,2,255094,90,0
50.0,0,2,0,973.0,26,40,0,0,3.0,14,0,25298,1,0
28.0,0,2,1,4793.0,55,65,5,0,2.0,17,0,263615,47,1
34.0,1,3,1,4033.0,30,58,4,0,3.0,8,0,120990,43,0
38.0,0,3,0,1029.0,13,58,5,0,4.0,23,2,13377,27,0
21.0,1,3,2,1907.0,22,40,9,1,2.0,7,0,41954,6,1
65.0,0,2,1,3848.0,18,30,9,0,5.0,29,1,69264,10,0
60.0,0,3,2,2599.0,13,9,3,1,5.0,21,1,33787,34,0
56.0,0,1,2,2912.0,41,79,1,1,4.0,18,2,119392,52,0
56.0,0,5,2,1507.0,58,45,7,1,5.0,27,0,87406,27,1
18.0,1,1,2,2348.0,34,62,5,1,3.0,24,0,79832,24,1
56.0,0,2,0,776.0,60,47,2,2,1.0,12,1,46560,3,0
49.0,1,3,1,3786.0,35,14,5,2,1.0,26,0,132510,68,1
62.0,1,3,2,1563.0,40,66,1,2,3.0,12,0,62520,87,0
27.0,0,1,2,1952.0,3,3,5,2,5.0,9,1,5856,83,0
57.0,0,2,0,1430.0,50,24,7,1,1.0,7,0,71500,74,1
19.0,1,6,1,4942.0,44,6,1,0,5.0,22,1,217448,35,0
46.0,1,0,0,720.0,7,53,4,2,1.0,7,1,5040,76,1
63.0,0,2,2,1616.0,48,24,9,1,2.0,20,1,77568,39,1
20.0,1,3,2,2544.0,2,73,9,0,4.0,26,2,5088,3,0
58.0,1,7,1,5005.0,24,78,9,0,5.0,11,0,120120,33,0
39.0,0,5,2,2990.0,29,70,2,1,5.0,26,2,86710,26,0
39.0,1,1,2,2751.0,21,2,10,0,4.0,17,0,57771,23,0
30.0,1,5,1,4667.0,17,14,3,2,4.0,12,0,79339,3,0
43.0,1,6,1,3973.0,26,47,2,2,1.0,25,2,103298,24,0
52.0,1,3,0,694.0,14,13,1,2,5.0,25,1,9716,3,0
57.0,0,5,2,2246.0,4,1,7,0,1.0,6,0,8984,52,1
28.0,0,3,0,641.0,27,80,0,0,2.0,23,2,17307,61,1
63.0,1,0,0,1097.0,18,9,0,2,2.0,12,2,19746,50,0
54.0,1,1,1,3852.0,6,51,3,0,4.0,24,1,23112,11,0
61.0,0,7,1,3748.0,14,29,9,0,2.0,15,1,52472,5,0
25.0,0,0,1,4732.0,46,57,9,2,4.0,3,1,217672,12,0
28.0,1,4,2,2247.0,3,64,4,1,3.0,17,1,6741,80,1
40.0,0,3,1,4508.0,43,73,2,1,4.0,11,2,193844,44,0
48.0,1,6,0,744.0,25,80,9,1,5.0,8,2,18600,71,0
29.0,1,5,1,4265.0,37,4,1,0,3.0,25,2,157805,44,0
20.0,0,5,1,4893.0,4,76,2,1,2.0,29,2,19572,1,1
34.0,1,3,1,5056.0,16,53,8,2,3.0,22,2,80896,9,0
29.0,1,4,2,1898.0,55,66,10,0,3.0,7,1,104390,55,0
49.0,0,1,1,3915.0,6,39,2,1,2.0,16,0,23490,34,1
36.0,0,4,0,914.0,7,40,6,2,4.0,20,0,6398,81,1
54.0,1,3,2,1892.0,44,58,3,0,5.0,24,2,83248,50,0
37.0,0,7,0,919.0,41,27,7,0,1.0,16,2,37679,9,1
37.0,0,7,0,979.0,45,66,8,2,4.0,5,1,44055,60,0
18.0,1,0,2,2784.0,60,63,2,0,4.0,0,2,167040,78,0
26.0,1,3,0,651.0,30,4,1,0,1.0,3,1,19530,25,0
27.0,1,0,1,4014.0,35,7,9,0,5.0,3,1,140490,43,0
53.0,1,7,1,3721.0,56,72,10,0,2.0,4,2,208376,87,1
24.0,1,2,1,3089.0,12,4,9,1,4.0,14,2,37068,74,0
38.0,1,1,2,1771.0,54,19,3,0,3.0,17,0,95634,58,0
61.0,0,7,1,5945.0,57,56,6,1,4.0,0,2,338865,5,0
59.0,0,6,0,1384.0,22,13,0,2,1.0,21,2,30448,64,1
49.0,1,4,2,1550.0,16,79,9,2,4.0,9,1,24800,63,0
29.0,1,6,2,2896.0,60,55,2,2,1.0,17,2,173760,71,1
26.0,1,7,0,1165.0,22,12,6,2,5.0,13,1,25630,2,0
