Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Last_Activity_Date,Satisfaction_Score,Payment_Delay,Contract_Length,Total_Spending,Days_Since_Last_Activity,Churn_Status
CUST0219,29.0,Male,Quetta,Premium,3028.0,7,11,0,Low,2026-05-02,3.0,10,Monthly,21196,58,No
CUST0220,40.0,Female,Faisalabad,Standard,2953.0,26,29,3,Medium,2026-06-16,1.0,2,Yearly,76778,13,No
CUST0221,58.0,Male,Quetta,Standard,2794.0,39,29,10,High,2026-05-13,4.0,1,Yearly,108966,47,No
CUST0222,31.0,Male,Karachi,Standard,2545.0,20,75,10,Medium,2026-05-04,3.0,16,Yearly,50900,56,Yes
CUST0223,45.0,Female,Peshawar,Premium,3020.0,29,47,4,Medium,2026-06-23,3.0,19,Quarterly,87580,6,No
CUST0224,36.0,Female,Rawalpindi,Standard,2976.0,57,3,10,Medium,2026-05-22,1.0,25,Monthly,169632,38,Yes
CUST0225,32.0,Male,Peshawar,Premium,4980.0,34,35,0,Medium,2026-06-17,1.0,23,Yearly,169320,12,No
CUST0226,35.0,Female,Faisalabad,Basic,991.0,15,80,10,High,2026-04-01,4.0,13,Quarterly,14865,89,No
CUST0227,34.0,Female,Lahore,Premium,3519.0,29,79,10,High,2026-04-19,2.0,19,Yearly,102051,71,Yes
CUST0228,20.0,Male,Quetta,Standard,2459.0,29,44,4,Low,2026-06-26,4.0,25,Yearly,71311,3,No
CUST0229,37.0,Female,Rawalpindi,Premium,3526.0,46,25,6,Low,2026-04-06,1.0,29,Yearly,162196,84,Yes
CUST0230,53.0,Female,Islamabad,Premium,4701.0,9,48,8,Low,2026-04-04,4.0,30,Yearly,42309,86,Yes
CUST0231,19.0,Male,Faisalabad,Standard,2083.0,24,11,0,Low,2026-04-26,5.0,17,Yearly,49992,64,No
CUST0232,35.0,Female,Islamabad,Basic,994.0,46,38,10,Medium,2026-05-27,5.0,24,Quarterly,45724,33,No
CUST0233,55.0,Female,Islamabad,Basic,891.0,41,11,5,Low,2026-05-19,3.0,23,Yearly,36531,41,No
CUST0234,34.0,Female,Faisalabad,Basic,1388.0,12,46,5,Medium,2026-05-27,4.0,19,Quarterly,16656,33,No
CUST0235,27.0,Female,Multan,Basic,1427.0,40,2,0,Medium,2026-04-13,1.0,8,Monthly,57080,77,Yes
CUST0236,47.0,Male,Rawalpindi,Premium,5636.0,33,26,5,High,2026-03-31,2.0,5,Yearly,185988,90,No
CUST0237,63.0,Female,Multan,Basic,642.0,58,44,0,Medium,2026-04-23,,28,Monthly,37236,67,Yes
CUST0238,23.0,Female,Karachi,Standard,2273.0,9,73,6,Medium,2026-04-14,1.0,17,Yearly,20457,76,Yes
CUST0239,25.0,Female,Peshawar,Premium,4713.0,8,62,3,Medium,2026-06-22,3.0,30,Monthly,37704,7,No
CUST0240,28.0,Male,Quetta,Basic,707.0,20,4,5,High,2026-06-03,2.0,21,Yearly,14140,26,No
CUST0241,20.0,Female,Rawalpindi,Premium,3873.0,41,14,10,Low,2026-06-17,2.0,21,Yearly,158793,12,Yes
CUST0242,40.0,Female,Faisalabad,Premium,5956.0,12,25,2,Medium,2026-05-05,2.0,18,Monthly,71472,55,Yes
CUST0243,63.0,Male,Lahore,Basic,1184.0,36,8,6,Medium,2026-05-28,5.0,22,Quarterly,42624,32,No
CUST0244,61.0,Male,Karachi,Basic,1465.0,18,18,2,High,2026-05-01,5.0,23,Monthly,26370,59,No
CUST0245,20.0,Female,Quetta,Standard,2254.0,28,35,5,High,2026-04-14,1.0,6,Yearly,63112,76,No
CUST0246,47.0,Female,Islamabad,Standard,1658.0,21,58,7,High,2026-06-25,4.0,4,Monthly,34818,4,No
CUST0247,45.0,Female,Peshawar,Standard,2905.0,44,20,7,Low,2026-05-09,2.0,16,Yearly,127820,51,Yes
CUST0248,49.0,Female,Rawalpindi,Standard,1919.0,41,66,1,Medium,2026-05-21,4.0,5,Monthly,78679,39,No
CUST0249,59.0,Female,Karachi,Premium,4394.0,51,58,5,Medium,2026-06-26,5.0,11,Yearly,224094,3,No
CUST0250,62.0,Female,Lahore,Standard,1520.0,18,15,0,Medium,2026-06-21,3.0,25,Monthly,27360,8,No
CUST0251,53.0,Male,Quetta,Basic,977.0,48,42,1,High,2026-05-22,5.0,4,Monthly,46896,38,No
CUST0252,62.0,Male,Lahore,Standard,1817.0,41,60,7,Low,2026-06-27,1.0,19,Monthly,74497,2,Yes
CUST0253,56.0,Male,Karachi,Premium,5938.0,6,28,1,Low,2026-06-24,3.0,4,Yearly,35628,5,No
CUST0254,,Male,Rawalpindi,Standard,1959.0,40,56,3,Low,2026-05-13,5.0,22,Yearly,78360,47,No
CUST0255,48.0,Male,Faisalabad,Basic,509.0,11,67,5,Low,2026-06-19,2.0,28,Yearly,5599,10,Yes
CUST0256,29.0,Female,Islamabad,Basic,860.0,30,1,4,High,2026-05-17,4.0,7,Monthly,25800,43,No
CUST0257,29.0,Male,Lahore,Standard,1812.0,1,64,5,Low,2026-05-23,4.0,27,Yearly,1812,37,No
CUST0258,64.0,Female,Lahore,Basic,703.0,37,37,0,Medium,2026-05-16,1.0,23,Monthly,26011,44,Yes
CUST0259,45.0,Male,Peshawar,Premium,4742.0,47,6,10,Low,2026-04-12,5.0,19,Yearly,222874,78,Yes
CUST0260,19.0,Male,Quetta,Standard,2010.0,9,37,3,Medium,2026-06-28,2.0,28,Yearly,18090,1,No
CUST0261,52.0,Male,Quetta,Premium,5532.0,6,59,4,Low,2026-05-09,1.0,16,Yearly,33192,51,Yes
CUST0262,31.0,Male,Faisalabad,Standard,1989.0,12,20,4,High,2026-05-17,2.0,23,Monthly,23868,43,Yes
CUST0263,51.0,Male,Quetta,Standard,2829.0,25,29,8,Medium,2026-06-06,3.0,17,Yearly,70725,23,No
CUST0264,61.0,Male,Quetta,Premium,5198.0,38,45,3,Medium,2026-06-21,2.0,9,Monthly,197524,8,No
CUST0265,38.0,Male,Multan,Premium,4014.0,1,8,5,Low,2026-04-04,5.0,14,Monthly,4014,86,Yes
CUST0266,64.0,Male,Faisalabad,Premium,5358.0,34,43,9,High,2026-06-12,2.0,17,Yearly,182172,17,Yes
CUST0267,43.0,Female,Peshawar,Premium,3302.0,8,76,10,High,2026-04-22,1.0,13,Quarterly,26416,68,Yes
CUST0268,50.0,Female,Peshawar,Basic,646.0,1,31,4,High,2026-03-31,5.0,8,Monthly,646,90,No
CUST0269,45.0,Male,Peshawar,Standard,2509.0,2,64,5,Low,2026-05-19,1.0,0,Quarterly,5018,41,Yes
CUST0270,42.0,Female,Quetta,Standard,2280.0,48,73,4,Medium,2026-04-15,5.0,30,Yearly,109440,75,No
CUST0271,21.0,Male,Multan,Standard,2904.0,34,4,5,Medium,2026-04-08,3.0,5,Yearly,98736,82,No
CUST0272,30.0,Female,Multan,Basic,778.0,41,75,0,High,2026-06-14,1.0,20,Quarterly,31898,15,No
CUST0273,18.0,Male,Karachi,Basic,1210.0,12,15,4,Low,2026-04-01,3.0,27,Quarterly,14520,89,Yes
CUST0274,50.0,Male,Multan,Basic,1235.0,49,35,5,High,2026-04-18,2.0,10,Monthly,60515,72,Yes
CUST0275,63.0,Female,Karachi,Standard,2341.0,14,66,8,Medium,2026-06-03,3.0,20,Yearly,32774,26,No
CUST0276,25.0,Female,Lahore,Standard,2973.0,48,70,4,High,2026-06-04,5.0,25,Quarterly,142704,25,No
CUST0277,29.0,Female,Karachi,Premium,,5,37,3,High,2026-04-03,3.0,15,Monthly,16515,87,No
CUST0278,23.0,Male,Quetta,Basic,997.0,46,43,4,Low,2026-04-10,3.0,22,Quarterly,45862,80,Yes
CUST0279,64.0,Female,Karachi,Standard,2647.0,53,15,8,High,2026-05-09,4.0,10,Monthly,140291,51,No
CUST0280,32.0,Female,Lahore,Premium,,4,13,5,High,2026-04-12,3.0,1,Yearly,15152,78,No
CUST0281,21.0,Female,Lahore,Basic,872.0,48,52,10,Medium,2026-06-01,5.0,14,Yearly,41856,28,No
CUST0282,52.0,Female,Multan,Standard,2667.0,8,36,1,Low,2026-04-13,2.0,16,Monthly,21336,77,Yes
CUST0283,21.0,Male,Peshawar,Basic,844.0,26,75,6,Low,2026-05-21,4.0,9,Yearly,21944,39,No
CUST0284,30.0,Male,Karachi,Premium,5359.0,31,42,9,High,2026-04-22,4.0,19,Monthly,166129,68,Yes
CUST0285,24.0,Female,Peshawar,Standard,2908.0,54,44,7,Medium,2026-05-13,5.0,9,Monthly,157032,47,Yes
CUST0286,30.0,Female,Faisalabad,Premium,4300.0,55,9,9,Medium,2026-06-19,1.0,14,Yearly,236500,10,No
CUST0287,41.0,Male,Lahore,Basic,1132.0,58,42,7,Low,2026-05-23,1.0,25,Yearly,65656,37,Yes
CUST0288,21.0,Male,Karachi,Standard,2163.0,50,19,3,Medium,2026-04-16,4.0,6,Yearly,108150,74,No
CUST0289,42.0,Female,Quetta,Premium,3914.0,18,36,9,Medium,2026-04-21,1.0,22,Quarterly,70452,69,Yes
CUST0290,64.0,Female,Rawalpindi,Premium,3482.0,49,33,6,Low,2026-06-07,5.0,16,Quarterly,170618,22,No
CUST0291,65.0,Female,Karachi,Standard,1918.0,37,71,10,High,2026-04-12,2.0,8,Yearly,70966,78,Yes
CUST0292,30.0,Female,Faisalabad,Basic,753.0,57,25,1,Low,2026-04-05,3.0,6,Quarterly,42921,85,No
CUST0293,35.0,Male,Lahore,Basic,1053.0,3,39,8,Medium,2026-06-05,1.0,10,Monthly,3159,24,Yes
CUST0294,63.0,Male,Faisalabad,Standard,2741.0,19,42,6,Medium,2026-05-24,5.0,13,Monthly,52079,36,No
CUST0295,57.0,Male,Quetta,Premium,3352.0,37,36,2,Medium,2026-04-20,1.0,7,Monthly,124024,70,Yes
CUST0296,58.0,Male,Peshawar,Premium,3707.0,39,13,0,High,2026-04-30,4.0,1,Monthly,144573,60,No
CUST0297,22.0,Female,Karachi,Standard,1659.0,44,21,7,High,2026-05-16,2.0,2,Monthly,72996,44,Yes
CUST0298,20.0,Female,Lahore,Standard,2653.0,22,44,1,Low,2026-04-03,1.0,2,Quarterly,58366,87,Yes
CUST0299,47.0,Female,Peshawar,Premium,3661.0,52,44,9,High,2026-04-13,4.0,4,Quarterly,190372,77,No
CUST0300,46.0,Female,Karachi,Standard,2826.0,31,55,9,Low,2026-06-13,1.0,22,Quarterly,87606,16,Yes
CUST0301,29.0,Male,Quetta,Premium,4423.0,17,12,7,Medium,2026-06-13,4.0,2,Monthly,75191,16,No
CUST0302,47.0,Female,Karachi,Basic,778.0,45,5,3,Medium,2026-05-30,4.0,0,Yearly,35010,30,No
CUST0303,38.0,Female,Karachi,Standard,1905.0,20,72,6,Medium,2026-06-13,,20,Yearly,38100,16,Yes
CUST0304,29.0,Female,Rawalpindi,Standard,2237.0,38,14,3,Low,2026-04-24,1.0,22,Monthly,85006,66,Yes
CUST0305,58.0,Male,Rawalpindi,Standard,2269.0,21,73,0,Medium,2026-05-08,3.0,2,Yearly,47649,52,No
CUST0306,40.0,Male,Rawalpindi,Basic,695.0,26,55,5,Low,2026-05-17,3.0,21,Quarterly,18070,43,No
CUST0307,32.0,Male,Islamabad,Premium,4339.0,22,12,0,Low,2026-04-08,2.0,5,Yearly,95458,82,Yes
CUST0308,62.0,Male,Islamabad,Premium,4693.0,35,78,5,Medium,2026-06-22,3.0,15,Quarterly,164255,7,No
CUST0309,31.0,Female,Multan,Premium,3398.0,9,21,2,Medium,2026-06-27,2.0,26,Monthly,30582,2,Yes
CUST0310,52.0,Female,Karachi,Standard,2729.0,18,20,1,Medium,2026-04-24,2.0,24,Yearly,49122,66,Yes
CUST0311,42.0,Female,Faisalabad,Premium,4312.0,54,36,0,Low,2026-06-26,5.0,19,Quarterly,232848,3,No
CUST0312,52.0,Male,Faisalabad,Standard,2401.0,41,25,4,Medium,2026-06-08,2.0,7,Monthly,98441,21,No
CUST0313,51.0,Male,Multan,Standard,2036.0,4,79,3,Low,2026-06-17,5.0,27,Yearly,8144,12,No
CUST0314,49.0,Male,Peshawar,Standard,1591.0,32,13,3,High,2026-04-30,2.0,28,Yearly,50912,60,Yes
CUST0315,23.0,Male,Quetta,Premium,4884.0,32,43,1,High,2026-04-07,4.0,22,Monthly,156288,83,No
CUST0316,48.0,Female,Quetta,Premium,,51,34,9,Low,2026-06-18,1.0,1,Monthly,231540,11,Yes
CUST0317,48.0,Female,Karachi,Standard,2986.0,56,73,6,High,2026-06-08,3.0,8,Monthly,167216,21,No
CUST0318,26.0,Male,Lahore,Basic,689.0,28,7,0,High,2026-05-20,4.0,3,Quarterly,19292,40,No
CUST0319,34.0,Female,Islamabad,Standard,2882.0,37,52,3,Medium,2026-05-22,4.0,27,Quarterly,106634,38,No
CUST0320,56.0,Female,Peshawar,Standard,2586.0,50,63,2,High,2026-04-04,,27,Yearly,129300,86,No
CUST0321,31.0,Male,Multan,Basic,1240.0,7,5,6,Medium,2026-06-08,2.0,29,Monthly,8680,21,Yes
CUST0322,55.0,Female,Faisalabad,Standard,2160.0,15,10,6,High,2026-05-21,2.0,23,Yearly,32400,39,Yes
CUST0323,22.0,Male,Multan,Basic,512.0,1,53,1,High,2026-05-28,5.0,12,Yearly,512,32,No
CUST0324,53.0,Male,Multan,Standard,2494.0,17,60,10,High,2026-05-05,5.0,19,Yearly,42398,55,No
CUST0325,43.0,Female,Islamabad,Premium,3545.0,4,52,1,High,2026-05-08,3.0,8,Monthly,14180,52,No
CUST0326,46.0,Female,Peshawar,Premium,5601.0,38,21,9,Medium,2026-04-26,5.0,16,Monthly,212838,64,Yes
CUST0327,34.0,Male,Peshawar,Premium,3392.0,56,41,0,Medium,2026-05-12,2.0,27,Monthly,189952,48,Yes
CUST0328,46.0,Female,Faisalabad,Basic,509.0,33,58,7,Low,2026-04-15,5.0,27,Quarterly,16797,75,Yes
CUST0329,51.0,Female,Rawalpindi,Basic,1454.0,8,72,0,Low,2026-04-03,,27,Monthly,11632,87,Yes
CUST0330,41.0,Male,Faisalabad,Basic,966.0,45,69,0,High,2026-04-13,5.0,7,Yearly,43470,77,No
CUST0331,25.0,Male,Multan,Premium,3086.0,57,43,0,Low,2026-06-05,,18,Yearly,175902,24,No
CUST0332,52.0,Female,Islamabad,Basic,516.0,24,5,3,Low,2026-05-02,5.0,7,Yearly,12384,58,No
CUST0333,48.0,Male,Quetta,Basic,727.0,46,11,3,Medium,2026-06-01,3.0,6,Quarterly,33442,28,No
CUST0334,60.0,Male,Quetta,Premium,4284.0,58,5,5,Medium,2026-04-09,2.0,5,Yearly,248472,81,No
CUST0335,48.0,Female,Rawalpindi,Premium,3359.0,8,25,8,Low,2026-05-10,2.0,14,Quarterly,26872,50,Yes
CUST0336,20.0,Female,Rawalpindi,Standard,2905.0,49,68,8,High,2026-04-28,1.0,24,Yearly,142345,62,Yes
CUST0337,27.0,Female,Quetta,Standard,2151.0,21,2,5,Medium,2026-05-28,5.0,20,Yearly,45171,32,No
CUST0338,48.0,Female,Islamabad,Basic,787.0,16,32,1,High,2026-06-14,3.0,9,Monthly,12592,15,No
CUST0339,34.0,Female,Lahore,Premium,5230.0,40,73,8,Medium,2026-04-01,3.0,13,Quarterly,209200,89,No
CUST0340,39.0,Male,Karachi,Standard,1913.0,52,44,2,Low,2026-06-08,1.0,23,Monthly,99476,21,Yes
CUST0341,52.0,Female,Quetta,Premium,4567.0,58,39,0,Low,2026-05-13,4.0,8,Quarterly,264886,47,No
CUST0342,35.0,Male,Rawalpindi,Standard,2920.0,21,21,7,Medium,2026-04-04,4.0,10,Monthly,61320,86,Yes
CUST0343,39.0,Female,Lahore,Standard,2868.0,43,22,1,High,2026-04-05,2.0,28,Quarterly,123324,85,Yes
CUST0344,32.0,Male,Peshawar,Basic,782.0,52,50,2,Medium,2026-06-07,4.0,12,Monthly,40664,22,No
CUST0345,60.0,Male,Multan,Basic,1200.0,37,56,2,High,2026-05-31,3.0,22,Yearly,44400,29,No
CUST0346,47.0,Female,Islamabad,Basic,607.0,39,25,4,Low,2026-06-13,2.0,25,Quarterly,23673,16,Yes
CUST0347,25.0,Female,Islamabad,Premium,4899.0,1,5,2,Medium,2026-04-26,1.0,3,Quarterly,4899,64,Yes
CUST0348,59.0,Male,Karachi,Basic,990.0,34,10,4,Medium,2026-04-24,3.0,26,Monthly,33660,66,Yes
CUST0349,58.0,Male,Peshawar,Basic,512.0,48,9,3,Medium,2026-03-31,4.0,21,Monthly,24576,90,Yes
CUST0350,29.0,Female,Karachi,Basic,1473.0,17,14,8,Low,2026-06-09,2.0,20,Quarterly,25041,20,Yes
CUST0351,28.0,Female,Karachi,Basic,1254.0,16,70,7,Medium,2026-05-02,3.0,4,Yearly,20064,58,No
CUST0352,21.0,Male,Rawalpindi,Premium,4404.0,47,4,3,Low,2026-06-03,2.0,23,Quarterly,206988,26,Yes
CUST0353,54.0,Female,Lahore,Premium,4492.0,38,54,7,Medium,2026-05-22,5.0,9,Monthly,170696,38,No
CUST0354,63.0,Female,Islamabad,Premium,3187.0,4,57,3,High,2026-04-19,1.0,22,Monthly,12748,71,Yes
CUST0355,21.0,Female,Karachi,Premium,3525.0,29,3,7,High,2026-05-02,5.0,15,Yearly,102225,58,No
CUST0356,21.0,Male,Peshawar,Standard,2265.0,56,24,1,Low,2026-05-29,2.0,18,Yearly,126840,31,Yes
CUST0357,36.0,Female,Multan,Standard,2842.0,49,22,7,High,2026-05-30,5.0,11,Monthly,139258,30,No
CUST0358,55.0,Female,Karachi,Standard,2426.0,53,64,2,Low,2026-05-05,5.0,3,Yearly,128578,55,No
CUST0359,50.0,Male,Multan,Basic,1330.0,18,47,10,Low,2026-05-15,1.0,27,Quarterly,23940,45,Yes
CUST0360,50.0,Female,Islamabad,Premium,3197.0,17,4,3,Medium,2026-04-20,3.0,14,Yearly,54349,70,No
CUST0361,64.0,Female,Islamabad,Basic,623.0,14,75,6,Low,2026-06-13,1.0,25,Yearly,8722,16,Yes
CUST0362,,Female,Lahore,Standard,1999.0,57,61,9,Low,2026-04-13,2.0,2,Monthly,113943,77,Yes
CUST0363,60.0,Male,Lahore,Standard,1753.0,49,70,0,Medium,2026-05-09,3.0,12,Yearly,85897,51,No
CUST0364,36.0,Female,Quetta,Standard,2046.0,42,46,9,Low,2026-04-26,3.0,4,Yearly,85932,64,No
CUST0365,54.0,Male,Faisalabad,Standard,1548.0,20,21,9,Low,2026-04-20,5.0,3,Yearly,30960,70,No
CUST0366,43.0,Female,Faisalabad,Basic,1137.0,4,39,1,Medium,2026-06-05,3.0,0,Quarterly,4548,24,No
CUST0367,53.0,Female,Quetta,Standard,2308.0,6,54,8,Medium,2026-04-01,4.0,23,Monthly,13848,89,Yes
CUST0368,53.0,Female,Quetta,Standard,2425.0,21,24,9,High,2026-05-25,4.0,6,Quarterly,50925,35,No
CUST0369,45.0,Male,Peshawar,Basic,1131.0,14,10,5,Medium,2026-04-13,2.0,24,Yearly,15834,77,Yes
CUST0370,23.0,Male,Faisalabad,Standard,2340.0,44,45,3,Low,2026-04-08,3.0,19,Monthly,102960,82,Yes
CUST0371,60.0,Female,Faisalabad,Standard,1695.0,57,50,0,Medium,2026-04-20,3.0,6,Yearly,96615,70,No
CUST0372,32.0,Female,Islamabad,Premium,3671.0,18,75,3,Medium,2026-06-03,5.0,9,Quarterly,66078,26,No
CUST0373,61.0,Female,Lahore,Premium,3895.0,56,14,8,Medium,2026-06-08,5.0,25,Yearly,218120,21,No
CUST0374,35.0,Female,Faisalabad,Premium,4753.0,5,37,7,Low,2026-04-01,1.0,18,Monthly,23765,89,Yes
CUST0375,38.0,Female,Multan,Premium,5492.0,12,41,0,High,2026-04-22,2.0,20,Yearly,65904,68,Yes
CUST0376,59.0,Male,Lahore,Basic,826.0,57,33,0,High,2026-06-01,5.0,28,Yearly,47082,28,No
CUST0377,60.0,Female,Lahore,Basic,922.0,41,49,0,Low,2026-04-20,2.0,5,Monthly,37802,70,Yes
CUST0378,51.0,Female,Multan,Standard,2341.0,1,5,1,High,2026-04-16,1.0,1,Monthly,2341,74,Yes
CUST0379,51.0,Male,Quetta,Standard,1934.0,16,39,5,Medium,2026-05-20,4.0,23,Quarterly,30944,40,No
CUST0380,55.0,Male,Islamabad,Premium,3570.0,60,10,2,Medium,2026-05-11,3.0,30,Quarterly,214200,49,No
CUST0381,49.0,Female,Faisalabad,Basic,776.0,7,20,9,Low,2026-04-04,4.0,13,Monthly,5432,86,Yes
CUST0382,32.0,Male,Quetta,Premium,5791.0,56,79,5,Medium,2026-06-15,4.0,27,Yearly,324296,14,No
CUST0383,44.0,Male,Faisalabad,Standard,2179.0,41,58,9,High,2026-04-24,1.0,30,Quarterly,89339,66,Yes
CUST0384,42.0,Male,Faisalabad,Premium,4277.0,56,3,7,Medium,2026-05-18,4.0,0,Monthly,239512,42,No
CUST0385,52.0,Male,Islamabad,Basic,1178.0,6,52,6,Medium,2026-05-10,1.0,26,Monthly,7068,50,Yes
CUST0386,60.0,Female,Karachi,Premium,5756.0,19,51,10,Medium,2026-06-21,4.0,9,Yearly,109364,8,No
CUST0387,41.0,Female,Karachi,Premium,3475.0,60,41,3,High,2026-04-18,5.0,20,Quarterly,208500,72,No
CUST0388,26.0,Female,Islamabad,Premium,4967.0,47,42,3,High,2026-06-22,4.0,1,Yearly,233449,7,No
CUST0389,33.0,Male,Multan,Premium,5924.0,3,3,10,Low,2026-05-20,2.0,10,Monthly,17772,40,Yes
CUST0390,55.0,Male,Islamabad,Basic,719.0,33,1,6,Medium,2026-05-12,5.0,27,Monthly,23727,48,Yes
CUST0391,60.0,Female,Multan,Standard,1759.0,37,70,5,High,2026-06-17,3.0,8,Monthly,65083,12,No
CUST0392,28.0,Male,Karachi,Standard,2539.0,46,1,6,Medium,2026-05-30,5.0,20,Yearly,116794,30,No
CUST0393,30.0,Female,Peshawar,Standard,2783.0,34,28,5,High,2026-05-01,2.0,30,Monthly,94622,59,Yes
CUST0394,44.0,Male,Multan,Premium,4560.0,5,3,0,Low,2026-06-09,4.0,24,Quarterly,22800,20,No
CUST0395,51.0,Female,Multan,Basic,881.0,26,5,2,High,2026-06-20,5.0,27,Yearly,22906,9,No
CUST0396,55.0,Male,Islamabad,Standard,2145.0,50,60,8,High,2026-05-13,3.0,1,Monthly,107250,47,No
CUST0397,,Male,Islamabad,Standard,,44,3,9,Low,2026-03-31,5.0,27,Monthly,86064,90,Yes
CUST0398,50.0,Female,Rawalpindi,Standard,2045.0,21,41,2,High,2026-04-15,2.0,25,Quarterly,42945,75,Yes
CUST0399,40.0,Male,Faisalabad,Basic,1395.0,48,22,0,High,2026-06-18,5.0,11,Yearly,66960,11,No
CUST0400,47.0,Female,Islamabad,Premium,3930.0,15,33,3,Medium,2026-05-26,5.0,15,Yearly,58950,34,No
CUST0401,19.0,Male,Islamabad,Premium,3935.0,35,28,6,High,2026-06-28,1.0,19,Monthly,137725,1,Yes
CUST0402,25.0,Male,Multan,Premium,3854.0,55,63,2,Low,2026-06-04,4.0,25,Monthly,211970,25,No
CUST0403,64.0,Male,Lahore,Premium,5190.0,38,63,4,High,2026-05-07,3.0,24,Quarterly,197220,53,No
CUST0404,63.0,Male,Peshawar,Premium,5019.0,52,76,0,High,2026-04-13,1.0,2,Monthly,260988,77,Yes
CUST0405,32.0,Female,Faisalabad,Premium,4138.0,18,6,10,Medium,2026-05-01,3.0,22,Quarterly,74484,59,Yes
CUST0406,44.0,Male,Peshawar,Standard,2387.0,34,46,5,Medium,2026-04-18,4.0,20,Monthly,81158,72,Yes
CUST0407,52.0,Male,Islamabad,Standard,2095.0,19,25,7,Medium,2026-04-03,2.0,5,Quarterly,39805,87,Yes
CUST0408,39.0,Female,Rawalpindi,Standard,1582.0,48,51,2,High,2026-04-17,2.0,18,Monthly,75936,73,Yes
CUST0409,45.0,Female,Multan,Premium,5220.0,20,71,8,Medium,2026-06-10,3.0,27,Quarterly,104400,19,No
CUST0410,64.0,Male,Multan,Premium,3397.0,52,38,4,High,2026-05-20,5.0,3,Monthly,176644,40,No
CUST0411,34.0,Female,Rawalpindi,Standard,1764.0,30,64,0,Low,2026-06-15,4.0,24,Quarterly,52920,14,No
CUST0412,28.0,Female,Rawalpindi,Basic,1238.0,53,59,8,Low,2026-04-22,4.0,26,Monthly,65614,68,Yes
CUST0413,45.0,Female,Peshawar,Premium,5561.0,8,41,7,Medium,2026-05-12,5.0,29,Monthly,44488,48,Yes
CUST0414,47.0,Male,Multan,Premium,4058.0,12,11,1,High,2026-06-08,5.0,30,Quarterly,48696,21,No
CUST0415,22.0,Male,Islamabad,Standard,2799.0,48,67,0,High,2026-04-17,5.0,28,Quarterly,134352,73,No
CUST0416,26.0,Female,Faisalabad,Standard,2558.0,4,65,7,Low,2026-05-13,5.0,22,Monthly,10232,47,Yes
CUST0417,57.0,Female,Quetta,Basic,937.0,12,76,8,Low,2026-05-08,3.0,25,Yearly,11244,52,Yes
CUST0418,46.0,Female,Lahore,Basic,731.0,22,21,2,Medium,2026-05-31,4.0,24,Quarterly,16082,29,No
CUST0419,21.0,Female,Faisalabad,Premium,4478.0,55,28,3,Low,2026-04-23,4.0,12,Monthly,246290,67,No
CUST0420,39.0,Female,Islamabad,Standard,1693.0,44,34,10,High,2026-04-18,1.0,0,Quarterly,74492,72,Yes
CUST0421,40.0,Female,Multan,Basic,761.0,38,25,1,Medium,2026-06-17,1.0,28,Monthly,28918,12,Yes
CUST0422,23.0,Male,Multan,Premium,3282.0,26,8,2,Medium,2026-04-25,4.0,9,Monthly,85332,65,No
CUST0423,46.0,Female,Quetta,Premium,5800.0,45,40,2,Medium,2026-05-04,5.0,19,Yearly,261000,56,No
CUST0424,30.0,Male,Islamabad,Basic,548.0,38,46,0,Medium,2026-03-31,3.0,19,Quarterly,20824,90,No
CUST0425,56.0,Female,Multan,Basic,1256.0,21,49,9,Low,2026-06-20,3.0,21,Yearly,26376,9,No
CUST0426,41.0,Female,Lahore,Basic,1316.0,37,41,0,Low,2026-05-01,5.0,18,Monthly,48692,59,Yes
CUST0427,56.0,Female,Quetta,Premium,4574.0,55,13,10,Medium,2026-04-13,3.0,10,Monthly,251570,77,Yes
CUST0428,63.0,Male,Multan,Premium,3000.0,45,40,2,Medium,2026-04-18,4.0,7,Monthly,135000,72,No
CUST0429,62.0,Female,Faisalabad,Premium,5492.0,12,33,9,Medium,2026-04-21,4.0,25,Yearly,65904,69,No
CUST0430,25.0,Female,Faisalabad,Standard,2358.0,25,46,6,Low,2026-04-03,5.0,14,Quarterly,58950,87,Yes
CUST0431,64.0,Female,Karachi,Standard,2349.0,20,18,1,High,2026-05-27,4.0,29,Quarterly,46980,33,No
CUST0432,53.0,Male,Quetta,Standard,1984.0,18,19,7,High,2026-04-14,4.0,16,Yearly,35712,76,No
CUST0433,32.0,Male,Lahore,Premium,4793.0,41,63,8,Medium,2026-05-09,2.0,1,Monthly,196513,51,Yes
CUST0434,28.0,Female,Islamabad,Premium,4289.0,13,14,1,Low,2026-04-17,3.0,21,Monthly,55757,73,Yes
CUST0435,56.0,Male,Rawalpindi,Basic,1270.0,28,70,10,Medium,2026-05-22,5.0,1,Quarterly,35560,38,No
CUST0436,20.0,Female,Islamabad,Standard,2873.0,16,40,1,High,2026-06-17,1.0,8,Monthly,45968,12,No
CUST0437,52.0,Female,Quetta,Premium,4856.0,43,55,9,High,2026-04-28,5.0,20,Monthly,208808,62,Yes
CUST0438,48.0,Male,Rawalpindi,Premium,4431.0,25,38,4,Medium,2026-05-24,3.0,17,Yearly,110775,36,No
CUST0439,52.0,Female,Peshawar,Standard,1874.0,45,73,4,Low,2026-04-30,2.0,29,Quarterly,84330,60,Yes
